NAME,total_households,no_vehicle_households,state_fips,county_fips,tract_fips,GEOID,pct_no_vehicle
Census Tract 1161; Queens County; New York,1339,670,36,081,116100,36081116100,0.5003734129947722
Census Tract 1163.01; Queens County; New York,1683,784,36,081,116301,36081116301,0.46583481877599525
Census Tract 1163.02; Queens County; New York,1269,522,36,081,116302,36081116302,0.41134751773049644
Census Tract 1167; Queens County; New York,595,208,36,081,116700,36081116700,0.3495798319327731
Census Tract 1171; Queens County; New York,918,247,36,081,117100,36081117100,0.2690631808278867
Census Tract 1175; Queens County; New York,1720,434,36,081,117500,36081117500,0.25232558139534883
Census Tract 1181; Queens County; New York,673,144,36,081,118100,36081118100,0.2139673105497771
Census Tract 1185; Queens County; New York,643,248,36,081,118500,36081118500,0.3856920684292379
Census Tract 1187; Queens County; New York,882,298,36,081,118700,36081118700,0.3378684807256236
Census Tract 1189; Queens County; New York,890,345,36,081,118900,36081118900,0.38764044943820225
Census Tract 1191; Queens County; New York,964,178,36,081,119100,36081119100,0.18464730290456433
Census Tract 1193; Queens County; New York,745,158,36,081,119300,36081119300,0.21208053691275167
Census Tract 1195; Queens County; New York,414,22,36,081,119500,36081119500,0.05314009661835749
Census Tract 1199; Queens County; New York,489,21,36,081,119900,36081119900,0.04294478527607362
Census Tract 1201; Queens County; New York,426,127,36,081,120100,36081120100,0.2981220657276995
Census Tract 1203; Queens County; New York,550,207,36,081,120300,36081120300,0.37636363636363634
Census Tract 1205; Queens County; New York,930,569,36,081,120500,36081120500,0.6118279569892473
Census Tract 1207.01; Queens County; New York,919,99,36,081,120701,36081120701,0.10772578890097932
Census Tract 1207.02; Queens County; New York,0,0,36,081,120702,36081120702,
Census Tract 1211; Queens County; New York,0,0,36,081,121100,36081121100,
Census Tract 1215; Queens County; New York,1350,225,36,081,121500,36081121500,0.16666666666666666
Census Tract 1223; Queens County; New York,1326,109,36,081,122300,36081122300,0.08220211161387632
Census Tract 1227.02; Queens County; New York,2955,1850,36,081,122702,36081122702,0.626057529610829
Census Tract 1227.03; Queens County; New York,2642,331,36,081,122703,36081122703,0.12528387585162756
Census Tract 1227.04; Queens County; New York,1898,703,36,081,122704,36081122704,0.3703898840885142
Census Tract 1241; Queens County; New York,1431,327,36,081,124100,36081124100,0.22851153039832284
Census Tract 1247; Queens County; New York,1259,139,36,081,124700,36081124700,0.11040508339952343
Census Tract 1257; Queens County; New York,1003,198,36,081,125700,36081125700,0.19740777666999004
Census Tract 1265; Queens County; New York,653,123,36,081,126500,36081126500,0.1883614088820827
Census Tract 1267; Queens County; New York,713,40,36,081,126700,36081126700,0.056100981767180924
Census Tract 1277; Queens County; New York,1080,44,36,081,127700,36081127700,0.040740740740740744
Census Tract 1283; Queens County; New York,0,0,36,081,128300,36081128300,
Census Tract 1291.02; Queens County; New York,1219,21,36,081,129102,36081129102,0.017227235438884332
Census Tract 1291.03; Queens County; New York,1994,432,36,081,129103,36081129103,0.21664994984954863
Census Tract 1291.04; Queens County; New York,1769,166,36,081,129104,36081129104,0.09383832673827021
Census Tract 1301; Queens County; New York,1538,338,36,081,130100,36081130100,0.21976592977893367
Census Tract 1333; Queens County; New York,1435,71,36,081,133300,36081133300,0.049477351916376304
Census Tract 1339; Queens County; New York,419,43,36,081,133900,36081133900,0.1026252983293556
Census Tract 1341; Queens County; New York,1173,64,36,081,134100,36081134100,0.05456095481670929
Census Tract 1347.01; Queens County; New York,1994,449,36,081,134701,36081134701,0.22517552657973922
Census Tract 1347.02; Queens County; New York,1631,253,36,081,134702,36081134702,0.15511955855303494
Census Tract 1367; Queens County; New York,2388,401,36,081,136700,36081136700,0.16792294807370184
Census Tract 1377; Queens County; New York,2607,314,36,081,137700,36081137700,0.12044495588799387
Census Tract 1385.01; Queens County; New York,1489,91,36,081,138501,36081138501,0.061114842175957015
Census Tract 1385.02; Queens County; New York,0,0,36,081,138502,36081138502,
Census Tract 1399; Queens County; New York,561,46,36,081,139900,36081139900,0.08199643493761141
Census Tract 1403; Queens County; New York,825,93,36,081,140300,36081140300,0.11272727272727273
Census Tract 1409.01; Queens County; New York,377,38,36,081,140901,36081140901,0.10079575596816977
Census Tract 1409.02; Queens County; New York,777,57,36,081,140902,36081140902,0.07335907335907337
Census Tract 1417; Queens County; New York,1584,144,36,081,141700,36081141700,0.09090909090909091
Census Tract 1429; Queens County; New York,1363,204,36,081,142900,36081142900,0.1496698459280998
Census Tract 1435; Queens County; New York,714,63,36,081,143500,36081143500,0.08823529411764706
Census Tract 1441; Queens County; New York,1206,117,36,081,144100,36081144100,0.09701492537313433
Census Tract 1447; Queens County; New York,1005,218,36,081,144700,36081144700,0.21691542288557214
Census Tract 1451.01; Queens County; New York,407,74,36,081,145101,36081145101,0.18181818181818182
Census Tract 1451.02; Queens County; New York,911,195,36,081,145102,36081145102,0.21405049396267836
Census Tract 1459; Queens County; New York,957,91,36,081,145900,36081145900,0.09508881922675026
Census Tract 1463; Queens County; New York,1030,148,36,081,146300,36081146300,0.1436893203883495
Census Tract 1467; Queens County; New York,1353,167,36,081,146700,36081146700,0.12342941611234294
Census Tract 1471; Queens County; New York,1362,147,36,081,147100,36081147100,0.10792951541850221
Census Tract 1479; Queens County; New York,1831,386,36,081,147900,36081147900,0.21081376297105406
Census Tract 1483; Queens County; New York,1024,108,36,081,148300,36081148300,0.10546875
Census Tract 1507.01; Queens County; New York,1063,99,36,081,150701,36081150701,0.09313264346190028
Census Tract 1507.02; Queens County; New York,1233,169,36,081,150702,36081150702,0.13706407137064072
Census Tract 1529.01; Queens County; New York,2283,311,36,081,152901,36081152901,0.13622426631625054
Census Tract 1529.02; Queens County; New York,2585,43,36,081,152902,36081152902,0.016634429400386848
Census Tract 1551.01; Queens County; New York,1555,406,36,081,155101,36081155101,0.26109324758842445
Census Tract 1551.03; Queens County; New York,2126,287,36,081,155103,36081155103,0.1349952963311383
Census Tract 1551.04; Queens County; New York,1177,236,36,081,155104,36081155104,0.20050977060322855
Census Tract 1567; Queens County; New York,252,68,36,081,156700,36081156700,0.2698412698412698
Census Tract 1571.01; Queens County; New York,2515,294,36,081,157101,36081157101,0.1168986083499006
Census Tract 1571.02; Queens County; New York,595,49,36,081,157102,36081157102,0.08235294117647059
Census Tract 1579.01; Queens County; New York,1736,103,36,081,157901,36081157901,0.05933179723502304
Census Tract 1579.02; Queens County; New York,1256,125,36,081,157902,36081157902,0.09952229299363058
Census Tract 1579.03; Queens County; New York,1160,59,36,081,157903,36081157903,0.05086206896551724
Census Tract 1617; Queens County; New York,1521,131,36,081,161700,36081161700,0.0861275476660092
Census Tract 1621; Queens County; New York,1971,152,36,081,162100,36081162100,0.07711821410451547
Census Tract 9901; Queens County; New York,0,0,36,081,990100,36081990100,
Census Tract 3; Richmond County; New York,1039,331,36,085,000300,36085000300,0.31857555341674687
Census Tract 6; Richmond County; New York,1307,606,36,085,000600,36085000600,0.4636572302983933
Census Tract 7; Richmond County; New York,1862,737,36,085,000700,36085000700,0.3958109559613319
Census Tract 8; Richmond County; New York,1804,156,36,085,000800,36085000800,0.08647450110864745
Census Tract 9; Richmond County; New York,790,222,36,085,000900,36085000900,0.2810126582278481
Census Tract 11; Richmond County; New York,1151,415,36,085,001100,36085001100,0.36055603822762816
Census Tract 17; Richmond County; New York,627,153,36,085,001700,36085001700,0.24401913875598086
Census Tract 18; Richmond County; New York,193,0,36,085,001800,36085001800,0.0
Census Tract 20.01; Richmond County; New York,1506,387,36,085,002001,36085002001,0.25697211155378485
Census Tract 20.02; Richmond County; New York,1304,196,36,085,002002,36085002002,0.15030674846625766
Census Tract 21; Richmond County; New York,2025,744,36,085,002100,36085002100,0.3674074074074074
Census Tract 27; Richmond County; New York,306,83,36,085,002700,36085002700,0.27124183006535946
Census Tract 29; Richmond County; New York,1861,1025,36,085,002900,36085002900,0.5507791509940893
Census Tract 33; Richmond County; New York,1347,252,36,085,003300,36085003300,0.1870824053452116
Census Tract 36; Richmond County; New York,957,115,36,085,003600,36085003600,0.12016718913270637
Census Tract 39; Richmond County; New York,1018,212,36,085,003900,36085003900,0.2082514734774067
Census Tract 40.01; Richmond County; New York,1122,125,36,085,004001,36085004001,0.11140819964349376
Census Tract 40.02; Richmond County; New York,869,40,36,085,004002,36085004002,0.04602991944764097
Census Tract 40.03; Richmond County; New York,1484,908,36,085,004003,36085004003,0.6118598382749326
Census Tract 40.04; Richmond County; New York,1121,118,36,085,004004,36085004004,0.10526315789473684
Census Tract 47; Richmond County; New York,967,133,36,085,004700,36085004700,0.1375387797311272
Census Tract 50; Richmond County; New York,1431,212,36,085,005000,36085005000,0.14814814814814814
Census Tract 59.01; Richmond County; New York,1190,213,36,085,005901,36085005901,0.17899159663865546
Census Tract 59.02; Richmond County; New York,0,0,36,085,005902,36085005902,
Census Tract 64; Richmond County; New York,1182,292,36,085,006400,36085006400,0.2470389170896785
Census Tract 67; Richmond County; New York,1169,78,36,085,006700,36085006700,0.06672369546621043
Census Tract 70.01; Richmond County; New York,1043,105,36,085,007001,36085007001,0.10067114093959731
Census Tract 70.02; Richmond County; New York,1767,275,36,085,007002,36085007002,0.155631013016412
Census Tract 74; Richmond County; New York,1855,509,36,085,007400,36085007400,0.27439353099730457
Census Tract 75; Richmond County; New York,1095,139,36,085,007500,36085007500,0.12694063926940638
Census Tract 77; Richmond County; New York,536,110,36,085,007700,36085007700,0.20522388059701493
Census Tract 81; Richmond County; New York,1710,648,36,085,008100,36085008100,0.37894736842105264
Census Tract 96.01; Richmond County; New York,1617,235,36,085,009601,36085009601,0.1453308596165739
Census Tract 96.02; Richmond County; New York,1390,183,36,085,009602,36085009602,0.1316546762589928
Census Tract 97.01; Richmond County; New York,1541,375,36,085,009701,36085009701,0.24334847501622323
Census Tract 97.02; Richmond County; New York,23,4,36,085,009702,36085009702,0.17391304347826086
Census Tract 105; Richmond County; New York,1672,405,36,085,010500,36085010500,0.24222488038277512
Census Tract 112.01; Richmond County; New York,1837,205,36,085,011201,36085011201,0.1115949918345128
Census Tract 112.03; Richmond County; New York,2121,377,36,085,011203,36085011203,0.17774634606317774
Census Tract 112.04; Richmond County; New York,29,13,36,085,011204,36085011204,0.4482758620689655
Census Tract 114.01; Richmond County; New York,1366,414,36,085,011401,36085011401,0.30307467057101023
Census Tract 114.02; Richmond County; New York,1230,197,36,085,011402,36085011402,0.16016260162601625
Census Tract 121; Richmond County; New York,1207,101,36,085,012100,36085012100,0.08367854183927093
Census Tract 122; Richmond County; New York,1365,134,36,085,012200,36085012200,0.09816849816849817
Census Tract 125; Richmond County; New York,1080,197,36,085,012500,36085012500,0.1824074074074074
Census Tract 128.04; Richmond County; New York,1523,402,36,085,012804,36085012804,0.2639527248850952
Census Tract 128.05; Richmond County; New York,757,15,36,085,012805,36085012805,0.019815059445178335
Census Tract 128.06; Richmond County; New York,2332,722,36,085,012806,36085012806,0.3096054888507719
Census Tract 132.01; Richmond County; New York,501,27,36,085,013201,36085013201,0.05389221556886228
Census Tract 132.03; Richmond County; New York,2233,168,36,085,013203,36085013203,0.07523510971786834
Census Tract 132.04; Richmond County; New York,1855,139,36,085,013204,36085013204,0.07493261455525606
Census Tract 133.01; Richmond County; New York,499,440,36,085,013301,36085013301,0.8817635270541082
Census Tract 133.02; Richmond County; New York,1008,220,36,085,013302,36085013302,0.21825396825396826
Census Tract 134; Richmond County; New York,1392,108,36,085,013400,36085013400,0.07758620689655173
Census Tract 138; Richmond County; New York,2511,233,36,085,013800,36085013800,0.09279171644763043
Census Tract 141; Richmond County; New York,1064,140,36,085,014100,36085014100,0.13157894736842105
Census Tract 146.04; Richmond County; New York,2466,248,36,085,014604,36085014604,0.10056772100567721
Census Tract 146.05; Richmond County; New York,1291,102,36,085,014605,36085014605,0.07900852052672347
